Date,Open,High,Low,Close,Adj Close,Volume
2017-08-09,1260.199951171875,1277.800048828125,1260.199951171875,1273.0,1273.0,574
2017-08-10,1276.5999755859375,1287.4000244140625,1274.9000244140625,1283.699951171875,1283.699951171875,608
2017-08-11,1286.300048828125,1291.0999755859375,1282.0,1287.699951171875,1287.699951171875,139
2017-08-14,1288.4000244140625,1288.4000244140625,1278.800048828125,1284.199951171875,1284.199951171875,338
2017-08-15,1280.5,1280.5,1267.4000244140625,1273.699951171875,1273.699951171875,188
2017-08-16,1271.300048828125,1282.5999755859375,1269.4000244140625,1276.9000244140625,1276.9000244140625,110
2017-08-17,1283.800048828125,1288.5,1283.199951171875,1286.4000244140625,1286.4000244140625,43
2017-08-18,1288.5999755859375,1300.699951171875,1284.300048828125,1285.699951171875,1285.699951171875,358
2017-08-21,1285.199951171875,1290.800048828125,1284.699951171875,1290.800048828125,1290.800048828125,18
2017-08-22,1287.199951171875,1288.4000244140625,1283.199951171875,1285.0999755859375,1285.0999755859375,100
2017-08-23,1289.4000244140625,1289.4000244140625,1286.9000244140625,1288.9000244140625,1288.9000244140625,250
2017-08-24,1288.699951171875,1288.699951171875,1284.0,1286.5,1286.5,550
2017-08-25,1285.4000244140625,1292.699951171875,1280.300048828125,1292.5,1292.5,280
2017-08-28,1293.5,1311.300048828125,1293.5,1309.699951171875,1309.699951171875,145
2017-08-29,1318.800048828125,1323.800048828125,1313.0999755859375,1313.0999755859375,1313.0999755859375,1178
2017-08-30,1308.199951171875,1312.5,1304.9000244140625,1308.0999755859375,1308.0999755859375,1178
2017-08-31,1306.5999755859375,1322.300048828125,1301.699951171875,1316.199951171875,1316.199951171875,373
2017-09-01,1320.199951171875,1327.699951171875,1316.9000244140625,1324.5,1324.5,313
2017-09-05,1335.199951171875,1339.199951171875,1328.5999755859375,1339.199951171875,1339.199951171875,39
2017-09-06,1340.0,1340.300048828125,1332.5999755859375,1333.9000244140625,1333.9000244140625,20
2017-09-07,1336.4000244140625,1349.0,1336.4000244140625,1345.0999755859375,1345.0999755859375,26
2017-09-08,1351.0,1355.800048828125,1345.5999755859375,1346.0,1346.0,37
2017-09-11,1331.0,1331.0,1327.300048828125,1331.0,1331.0,9
2017-09-12,1327.0,1328.0,1325.199951171875,1328.0,1328.0,15
2017-09-13,1323.4000244140625,1323.4000244140625,1323.4000244140625,1323.4000244140625,1323.4000244140625,16
2017-09-14,1319.5999755859375,1329.300048828125,1319.5999755859375,1324.699951171875,1324.699951171875,316
2017-09-15,1320.5999755859375,1321.199951171875,1319.800048828125,1320.4000244140625,1320.4000244140625,15
2017-09-18,1309.800048828125,1310.4000244140625,1306.0,1306.300048828125,1306.300048828125,129
2017-09-19,1307.9000244140625,1310.300048828125,1305.0999755859375,1306.199951171875,1306.199951171875,20
2017-09-20,1312.0,1312.0,1298.699951171875,1312.0,1312.0,12
2017-09-21,1299.0999755859375,1304.0999755859375,1290.300048828125,1290.5999755859375,1290.5999755859375,336
2017-09-22,1295.0,1295.699951171875,1293.300048828125,1293.300048828125,1293.300048828125,209
2017-09-25,1293.0999755859375,1309.199951171875,1291.0,1306.800048828125,1306.800048828125,51
2017-09-26,1304.5,1305.5999755859375,1297.0,1297.0,1297.0,39
2017-09-27,1283.4000244140625,1283.4000244140625,1283.4000244140625,1283.4000244140625,1283.4000244140625,19488
2017-09-28,1283.0999755859375,1288.0,1277.0,1285.5,1285.5,5226
2017-09-29,1284.199951171875,1289.4000244140625,1281.5,1281.5,1281.5,492
2017-10-02,1275.0,1276.0999755859375,1270.4000244140625,1272.699951171875,1272.699951171875,136
2017-10-03,1269.699951171875,1273.300048828125,1268.5999755859375,1271.5,1271.5,192
2017-10-04,1273.800048828125,1280.800048828125,1270.0,1273.699951171875,1273.699951171875,218
2017-10-05,1277.800048828125,1277.800048828125,1267.5999755859375,1269.9000244140625,1269.9000244140625,36
2017-10-06,1267.5999755859375,1272.0,1260.5,1271.5999755859375,1271.5999755859375,46
2017-10-09,1280.5999755859375,1284.0,1279.0,1281.800048828125,1281.800048828125,19
2017-10-10,1282.5999755859375,1293.0,1281.699951171875,1290.5999755859375,1290.5999755859375,18
2017-10-11,1287.300048828125,1292.0,1284.9000244140625,1285.800048828125,1285.800048828125,21
2017-10-12,1291.5,1294.5,1289.300048828125,1293.300048828125,1293.300048828125,14
2017-10-13,1293.300048828125,1301.699951171875,1291.699951171875,1301.5,1301.5,74
2017-10-16,1302.0,1303.800048828125,1291.9000244140625,1299.9000244140625,1299.9000244140625,173
2017-10-17,1295.0999755859375,1295.0999755859375,1283.0,1283.0,1283.0,571
2017-10-18,1279.9000244140625,1279.9000244140625,1279.9000244140625,1279.9000244140625,1279.9000244140625,163
2017-10-19,1286.4000244140625,1286.9000244140625,1285.0999755859375,1286.9000244140625,1286.9000244140625,134
2017-10-20,1279.5999755859375,1279.5999755859375,1277.4000244140625,1277.4000244140625,1277.4000244140625,304
2017-10-23,1274.699951171875,1280.800048828125,1271.5,1277.699951171875,1277.699951171875,115
2017-10-24,1275.5,1275.5,1273.699951171875,1275.0,1275.0,111
2017-10-25,1269.9000244140625,1275.4000244140625,1269.9000244140625,1275.4000244140625,1275.4000244140625,105
2017-10-26,1273.5,1273.5,1264.699951171875,1266.300048828125,1266.300048828125,39
2017-10-27,1268.4000244140625,1268.5,1267.0999755859375,1268.5,1268.5,567
2017-10-30,1270.0,1274.0999755859375,1267.9000244140625,1274.0999755859375,1274.0999755859375,222
2017-10-31,1273.0999755859375,1274.5999755859375,1266.0999755859375,1267.0,1267.0,235
2017-11-01,1272.199951171875,1274.800048828125,1270.300048828125,1274.0999755859375,1274.0999755859375,78
2017-11-02,1274.9000244140625,1274.9000244140625,1274.9000244140625,1274.9000244140625,1274.9000244140625,70
2017-11-03,1265.300048828125,1267.9000244140625,1265.300048828125,1266.5,1266.5,75
2017-11-06,1269.0,1280.5,1269.0,1279.4000244140625,1279.4000244140625,128
2017-11-07,1276.800048828125,1276.800048828125,1270.4000244140625,1273.699951171875,1273.699951171875,11
2017-11-08,1275.9000244140625,1284.9000244140625,1274.699951171875,1281.5999755859375,1281.5999755859375,15
2017-11-09,1279.699951171875,1286.9000244140625,1279.699951171875,1285.5999755859375,1285.5999755859375,18
2017-11-10,1283.5,1283.5,1272.4000244140625,1272.4000244140625,1272.4000244140625,10
2017-11-13,1277.300048828125,1277.300048828125,1277.0,1277.300048828125,1277.300048828125,3
2017-11-14,1276.9000244140625,1281.5,1276.9000244140625,1281.5,1281.5,4
2017-11-15,1281.4000244140625,1284.699951171875,1275.9000244140625,1276.5,1276.5,13
2017-11-16,1277.5,1277.5,1277.4000244140625,1277.4000244140625,1277.4000244140625,43
2017-11-17,1288.300048828125,1295.800048828125,1288.300048828125,1295.800048828125,1295.800048828125,1
2017-11-20,1274.5999755859375,1275.9000244140625,1274.5999755859375,1274.5999755859375,1274.5999755859375,1
2017-11-21,1281.0999755859375,1281.0999755859375,1281.0999755859375,1281.0999755859375,1281.0999755859375,4
2017-11-22,1284.699951171875,1291.5999755859375,1282.9000244140625,1291.5999755859375,1291.5999755859375,4
2017-11-24,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,0
2017-11-27,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1
2017-11-28,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,275442
2017-11-29,1293.4000244140625,1296.199951171875,1281.0999755859375,1282.0999755859375,1282.0999755859375,47244
2017-11-30,1283.0999755859375,1284.5,1269.699951171875,1273.199951171875,1273.199951171875,3049
2017-12-01,1274.0999755859375,1288.5999755859375,1271.0,1278.800048828125,1278.800048828125,823
2017-12-04,1272.5,1276.0999755859375,1270.300048828125,1274.300048828125,1274.300048828125,850
2017-12-05,1275.4000244140625,1275.800048828125,1260.0,1261.5999755859375,1261.5999755859375,1499
2017-12-06,1264.9000244140625,1267.800048828125,1261.5999755859375,1262.800048828125,1262.800048828125,373
2017-12-07,1262.300048828125,1262.4000244140625,1243.9000244140625,1249.800048828125,1249.800048828125,358
2017-12-08,1246.300048828125,1249.300048828125,1241.5,1245.199951171875,1245.199951171875,157
2017-12-11,1248.4000244140625,1249.199951171875,1239.9000244140625,1243.699951171875,1243.699951171875,146
2017-12-12,1241.300048828125,1244.4000244140625,1236.5,1238.5,1238.5,692
2017-12-13,1241.9000244140625,1254.5,1239.800048828125,1245.4000244140625,1245.4000244140625,349
2017-12-14,1252.9000244140625,1257.699951171875,1250.300048828125,1253.800048828125,1253.800048828125,139
2017-12-15,1253.0999755859375,1260.300048828125,1253.0999755859375,1254.300048828125,1254.300048828125,578
2017-12-18,1256.199951171875,1262.4000244140625,1255.699951171875,1262.199951171875,1262.199951171875,45
2017-12-19,1261.0999755859375,1264.300048828125,1259.5,1260.699951171875,1260.699951171875,329
2017-12-20,1261.300048828125,1266.5999755859375,1261.300048828125,1266.0999755859375,1266.0999755859375,63
2017-12-21,1266.4000244140625,1267.4000244140625,1264.300048828125,1267.300048828125,1267.300048828125,226
2017-12-22,1266.300048828125,1276.300048828125,1266.300048828125,1275.4000244140625,1275.4000244140625,119
2017-12-26,1282.4000244140625,1284.0999755859375,1281.800048828125,1284.0999755859375,1284.0999755859375,84
2017-12-27,1284.0,1287.0,1284.0,1287.0,1287.0,456
2017-12-28,1288.199951171875,1294.0999755859375,1288.199951171875,1294.0999755859375,1294.0999755859375,245
2017-12-29,1294.199951171875,1306.300048828125,1294.0,1306.300048828125,1306.300048828125,65
2018-01-02,1302.300048828125,1317.5999755859375,1302.300048828125,1313.699951171875,1313.699951171875,68
2018-01-03,1320.0,1320.0999755859375,1312.0999755859375,1316.199951171875,1316.199951171875,42
2018-01-04,1319.4000244140625,1322.0,1319.4000244140625,1319.4000244140625,1319.4000244140625,2
2018-01-05,1320.300048828125,1320.300048828125,1320.300048828125,1320.300048828125,1320.300048828125,1
2018-01-08,1319.9000244140625,1319.9000244140625,1314.5999755859375,1318.5999755859375,1318.5999755859375,41
2018-01-09,1309.5999755859375,1311.699951171875,1309.5999755859375,1311.699951171875,1311.699951171875,16
2018-01-10,1320.300048828125,1320.699951171875,1315.300048828125,1317.4000244140625,1317.4000244140625,70
2018-01-11,1317.0999755859375,1320.5999755859375,1316.300048828125,1320.5999755859375,1320.5999755859375,9
2018-01-12,1327.800048828125,1338.199951171875,1327.800048828125,1333.4000244140625,1333.4000244140625,14
2018-01-16,1331.0999755859375,1335.4000244140625,1331.0,1335.4000244140625,1335.4000244140625,13
2018-01-17,1334.4000244140625,1338.0,1326.800048828125,1338.0,1338.0,27
2018-01-18,1328.9000244140625,1328.9000244140625,1326.0,1326.0,1326.0,211
2018-01-19,1330.0999755859375,1333.0,1330.0999755859375,1331.9000244140625,1331.9000244140625,50
2018-01-22,1328.4000244140625,1330.9000244140625,1328.4000244140625,1330.9000244140625,1330.9000244140625,162
2018-01-23,1335.800048828125,1335.9000244140625,1335.699951171875,1335.699951171875,1335.699951171875,47
2018-01-24,1355.9000244140625,1357.199951171875,1355.9000244140625,1355.9000244140625,1355.9000244140625,18
2018-01-25,1356.300048828125,1362.4000244140625,1346.699951171875,1362.4000244140625,1362.4000244140625,4
2018-01-26,1351.5999755859375,1352.0,1350.9000244140625,1351.5999755859375,1351.5999755859375,280546
2018-01-30,1338.699951171875,1347.800048828125,1332.800048828125,1335.4000244140625,1335.4000244140625,52100
2018-01-31,1337.5,1346.9000244140625,1331.800048828125,1339.0,1339.0,4881
2018-02-01,1343.800048828125,1350.5999755859375,1336.800048828125,1344.300048828125,1344.300048828125,1680
2018-02-02,1348.5,1352.0999755859375,1327.699951171875,1333.699951171875,1333.699951171875,2841
2018-02-05,1331.0999755859375,1340.199951171875,1329.0,1333.0,1333.0,641
2018-02-06,1338.199951171875,1343.699951171875,1319.5,1326.0999755859375,1326.0999755859375,529
2018-02-07,1325.4000244140625,1331.0999755859375,1310.5,1311.5999755859375,1311.5999755859375,491
2018-02-08,1317.0999755859375,1321.0999755859375,1307.0,1316.9000244140625,1316.9000244140625,459
2018-02-09,1320.9000244140625,1322.0,1311.9000244140625,1313.0999755859375,1313.0999755859375,451
2018-02-12,1323.800048828125,1325.5,1318.0,1324.199951171875,1324.199951171875,140
2018-02-13,1324.5,1329.5999755859375,1323.4000244140625,1328.0999755859375,1328.0999755859375,71
2018-02-14,1332.800048828125,1355.5,1324.0,1355.5,1355.5,400
2018-02-15,1352.0,1355.9000244140625,1349.699951171875,1352.0999755859375,1352.0999755859375,111
2018-02-16,1354.0,1361.4000244140625,1344.9000244140625,1353.199951171875,1353.199951171875,110
2018-02-20,1348.4000244140625,1350.199951171875,1328.5,1328.800048828125,1328.800048828125,283
2018-02-21,1326.800048828125,1331.5,1324.4000244140625,1330.0,1330.0,119
2018-02-22,1322.0,1331.4000244140625,1322.0,1330.5999755859375,1330.5999755859375,70
2018-02-23,1328.0,1332.0999755859375,1327.699951171875,1328.199951171875,1328.199951171875,427
2018-02-26,1335.0,1340.5,1330.699951171875,1330.699951171875,1330.699951171875,652
2018-02-27,1331.699951171875,1332.5999755859375,1312.699951171875,1315.5,1315.5,710
2018-02-28,1315.4000244140625,1321.0,1315.4000244140625,1315.5,1315.5,58
2018-03-01,1310.4000244140625,1318.0999755859375,1301.800048828125,1302.9000244140625,1302.9000244140625,43
2018-03-02,1314.300048828125,1323.199951171875,1314.300048828125,1321.0999755859375,1321.0999755859375,155
2018-03-05,1323.5,1325.9000244140625,1318.0999755859375,1318.0999755859375,1318.0999755859375,18
2018-03-06,1321.5999755859375,1333.5999755859375,1321.4000244140625,1333.5999755859375,1333.5999755859375,18
2018-03-07,1338.0999755859375,1338.0999755859375,1326.0,1326.0,1326.0,27
2018-03-08,1324.800048828125,1326.800048828125,1319.300048828125,1319.9000244140625,1319.9000244140625,62
2018-03-09,1316.800048828125,1322.4000244140625,1313.0,1322.4000244140625,1322.4000244140625,88
2018-03-12,1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,0
2018-03-13,1325.9000244140625,1325.9000244140625,1325.300048828125,1325.9000244140625,1325.9000244140625,13
2018-03-14,1322.199951171875,1324.4000244140625,1322.199951171875,1324.4000244140625,1324.4000244140625,19
2018-03-15,1316.800048828125,1316.800048828125,1316.800048828125,1316.800048828125,1316.800048828125,0
2018-03-16,1310.0999755859375,1311.300048828125,1310.0999755859375,1311.300048828125,1311.300048828125,34
2018-03-19,1309.4000244140625,1316.9000244140625,1307.300048828125,1316.800048828125,1316.800048828125,6
2018-03-20,1311.0999755859375,1311.0999755859375,1311.0999755859375,1311.0999755859375,1311.0999755859375,4
2018-03-21,1312.4000244140625,1328.800048828125,1312.4000244140625,1320.699951171875,1320.699951171875,34
2018-03-22,1326.5999755859375,1326.5999755859375,1326.5999755859375,1326.5999755859375,1326.5999755859375,0
2018-03-23,1343.199951171875,1349.300048828125,1343.199951171875,1349.300048828125,1349.300048828125,8
2018-03-26,1348.5,1354.4000244140625,1345.0999755859375,1354.4000244140625,1354.4000244140625,10
2018-03-27,1341.0,1341.300048828125,1341.0,1341.300048828125,1341.300048828125,290889
2018-03-28,1345.0,1346.4000244140625,1322.4000244140625,1324.199951171875,1324.199951171875,59284
2018-03-29,1324.0,1327.0999755859375,1321.699951171875,1322.800048828125,1322.800048828125,5585
2018-04-02,1327.0,1344.199951171875,1324.699951171875,1342.0999755859375,1342.0999755859375,649
2018-04-03,1340.4000244140625,1341.5,1328.5,1332.800048828125,1332.800048828125,702
2018-04-04,1331.800048828125,1347.300048828125,1331.5999755859375,1335.800048828125,1335.800048828125,718
2018-04-05,1333.5,1333.699951171875,1322.5999755859375,1324.300048828125,1324.300048828125,258
2018-04-06,1326.5,1333.0,1319.0,1331.9000244140625,1331.9000244140625,348
2018-04-09,1333.0,1337.5,1327.0,1336.300048828125,1336.300048828125,290
2018-04-10,1335.199951171875,1342.0,1333.0,1342.0,1342.0,105
2018-04-11,1340.0999755859375,1365.4000244140625,1340.0999755859375,1356.5,1356.5,118
2018-04-12,1351.199951171875,1351.5,1334.5999755859375,1338.4000244140625,1338.4000244140625,34
2018-04-13,1335.9000244140625,1346.0,1335.9000244140625,1344.800048828125,1344.800048828125,67
2018-04-16,1341.0,1348.800048828125,1341.0,1347.5,1347.5,60
2018-04-17,1348.0,1348.0999755859375,1339.0,1347.199951171875,1347.199951171875,409
2018-04-18,1343.5,1354.199951171875,1343.5,1351.199951171875,1351.199951171875,45
2018-04-19,1348.5999755859375,1355.199951171875,1341.5999755859375,1346.800048828125,1346.800048828125,387
2018-04-20,1342.5,1343.4000244140625,1335.300048828125,1336.699951171875,1336.699951171875,310
2018-04-23,1334.0,1334.4000244140625,1322.5,1322.5,1322.5,68
2018-04-24,1326.4000244140625,1331.699951171875,1326.199951171875,1331.4000244140625,1331.4000244140625,28
2018-04-25,1324.0,1325.0,1320.0,1321.199951171875,1321.199951171875,278
2018-04-26,1315.699951171875,1316.300048828125,1315.699951171875,1316.300048828125,1316.300048828125,569
2018-04-27,1315.300048828125,1321.699951171875,1312.800048828125,1320.300048828125,1320.300048828125,622
2018-04-30,1309.5999755859375,1316.199951171875,1309.5999755859375,1316.199951171875,1316.199951171875,49
2018-05-01,1313.199951171875,1313.800048828125,1303.4000244140625,1303.800048828125,1303.800048828125,28
2018-05-02,1309.0,1309.300048828125,1302.5999755859375,1302.5999755859375,1302.5999755859375,23
2018-05-03,1310.699951171875,1310.699951171875,1310.699951171875,1310.699951171875,1310.699951171875,4
2018-05-04,1312.699951171875,1312.699951171875,1312.699951171875,1312.699951171875,1312.699951171875,0
2018-05-07,1310.5999755859375,1312.5,1310.199951171875,1312.199951171875,1312.199951171875,4
2018-05-08,1310.0999755859375,1312.0,1308.5,1312.0,1312.0,337
2018-05-09,1311.300048828125,1311.300048828125,1311.300048828125,1311.300048828125,1311.300048828125,70
2018-05-10,1312.199951171875,1320.800048828125,1312.199951171875,1320.800048828125,1320.800048828125,8
2018-05-11,1319.0,1319.0,1319.0,1319.0,1319.0,3
2018-05-14,1319.9000244140625,1319.9000244140625,1316.5,1316.5,1316.5,4
2018-05-15,1304.5999755859375,1304.699951171875,1288.9000244140625,1288.9000244140625,1288.9000244140625,8
2018-05-16,1290.9000244140625,1294.0,1285.4000244140625,1290.199951171875,1290.199951171875,26
2018-05-17,1291.300048828125,1291.300048828125,1288.199951171875,1288.199951171875,1288.199951171875,2
2018-05-18,1285.199951171875,1290.199951171875,1285.199951171875,1290.199951171875,1290.199951171875,2
2018-05-21,1287.4000244140625,1292.0999755859375,1287.4000244140625,1290.199951171875,1290.199951171875,52
2018-05-22,1291.699951171875,1291.699951171875,1291.699951171875,1291.699951171875,1291.699951171875,50
2018-05-23,1289.300048828125,1289.300048828125,1289.300048828125,1289.300048828125,1289.300048828125,10
2018-05-24,1303.699951171875,1303.699951171875,1303.699951171875,1303.699951171875,1303.699951171875,0
2018-05-25,1303.300048828125,1303.300048828125,1303.300048828125,1303.300048828125,1303.300048828125,1
2018-05-29,1298.699951171875,1298.699951171875,1298.699951171875,1298.699951171875,1298.699951171875,386334
2018-05-30,1298.0,1303.699951171875,1295.199951171875,1301.5,1301.5,50845
2018-05-31,1301.0,1306.800048828125,1296.5999755859375,1300.0999755859375,1300.0999755859375,4082
2018-06-01,1298.5999755859375,1299.5,1288.9000244140625,1294.800048828125,1294.800048828125,663
2018-06-04,1293.9000244140625,1297.0999755859375,1290.0,1293.0999755859375,1293.0999755859375,144
2018-06-05,1292.0999755859375,1299.800048828125,1289.9000244140625,1297.5,1297.5,357
2018-06-06,1296.0999755859375,1300.4000244140625,1294.0999755859375,1297.0999755859375,1297.0999755859375,373
2018-06-07,1298.4000244140625,1302.800048828125,1296.199951171875,1298.699951171875,1298.699951171875,79
2018-06-08,1295.300048828125,1299.4000244140625,1294.800048828125,1298.0999755859375,1298.0999755859375,650
2018-06-11,1299.300048828125,1302.0,1295.199951171875,1298.9000244140625,1298.9000244140625,71
2018-06-12,1297.800048828125,1298.0999755859375,1292.699951171875,1295.0999755859375,1295.0999755859375,153
2018-06-13,1294.0,1299.4000244140625,1290.9000244140625,1296.9000244140625,1296.9000244140625,135
2018-06-14,1297.199951171875,1307.699951171875,1297.199951171875,1304.0,1304.0,42
2018-06-15,1297.199951171875,1307.699951171875,1274.0,1274.5999755859375,1274.5999755859375,589
2018-06-18,1280.699951171875,1280.699951171875,1276.199951171875,1276.199951171875,1276.199951171875,35
2018-06-19,1278.699951171875,1281.800048828125,1269.9000244140625,1275.5999755859375,1275.5999755859375,34
2018-06-20,1274.4000244140625,1274.4000244140625,1271.199951171875,1271.199951171875,1271.199951171875,7
2018-06-21,1262.699951171875,1268.9000244140625,1260.0,1267.199951171875,1267.199951171875,46
2018-06-22,1268.0999755859375,1270.199951171875,1267.0,1267.4000244140625,1267.4000244140625,74
2018-06-25,1270.5999755859375,1271.199951171875,1265.5999755859375,1265.5999755859375,1265.5999755859375,37
2018-06-26,1267.199951171875,1267.199951171875,1256.5999755859375,1256.5999755859375,1256.5999755859375,89
2018-06-27,1255.5,1255.5,1252.300048828125,1252.800048828125,1252.800048828125,1162
2018-06-28,1251.699951171875,1251.699951171875,1244.800048828125,1247.800048828125,1247.800048828125,378
2018-06-29,1250.300048828125,1253.300048828125,1249.0999755859375,1251.300048828125,1251.300048828125,48
2018-07-02,1249.9000244140625,1249.9000244140625,1239.800048828125,1239.800048828125,1239.800048828125,29
2018-07-03,1238.0999755859375,1254.0999755859375,1237.0,1251.5999755859375,1251.5999755859375,36
2018-07-05,1255.5,1257.300048828125,1253.5999755859375,1257.300048828125,1257.300048828125,9
2018-07-06,1255.5,1255.5,1254.300048828125,1254.300048828125,1254.300048828125,7
2018-07-09,1258.199951171875,1262.300048828125,1257.699951171875,1258.0999755859375,1258.0999755859375,37
2018-07-10,1256.199951171875,1256.9000244140625,1249.300048828125,1253.800048828125,1253.800048828125,65
2018-07-11,1253.199951171875,1253.199951171875,1242.800048828125,1242.800048828125,1242.800048828125,30
2018-07-12,1240.9000244140625,1246.699951171875,1240.9000244140625,1245.0,1245.0,7
2018-07-13,1244.699951171875,1247.0,1239.5999755859375,1239.5999755859375,1239.5999755859375,2
2018-07-16,1242.699951171875,1243.800048828125,1238.0999755859375,1238.0999755859375,1238.0999755859375,2
2018-07-17,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,1225.699951171875,0
2018-07-18,1226.699951171875,1226.699951171875,1222.199951171875,1226.300048828125,1226.300048828125,67
2018-07-19,1227.199951171875,1228.0,1211.699951171875,1222.4000244140625,1222.4000244140625,33
2018-07-20,1229.5,1229.5,1229.5,1229.5,1229.5,0
2018-07-23,1222.0,1224.0,1222.0,1224.0,1224.0,1
2018-07-24,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,1223.9000244140625,0
2018-07-25,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,1231.4000244140625,0
2018-07-26,1227.800048828125,1227.800048828125,1225.300048828125,1225.300048828125,1225.300048828125,1
2018-07-27,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,254428
2018-07-30,1222.5,1223.9000244140625,1218.0999755859375,1221.300048828125,1221.300048828125,62239
2018-07-31,1220.4000244140625,1228.0999755859375,1213.0,1223.699951171875,1223.699951171875,2722
2018-08-01,1222.9000244140625,1223.699951171875,1214.4000244140625,1217.9000244140625,1217.9000244140625,1026
2018-08-02,1214.699951171875,1219.300048828125,1205.800048828125,1210.5999755859375,1210.5999755859375,411
2018-08-03,1206.5,1218.5999755859375,1205.0999755859375,1214.199951171875,1214.199951171875,784
2018-08-06,1214.4000244140625,1214.4000244140625,1206.5999755859375,1208.5999755859375,1208.5999755859375,297
2018-08-07,1207.800048828125,1214.800048828125,1207.800048828125,1209.5999755859375,1209.5999755859375,715
2018-08-08,1212.0,1215.199951171875,1205.9000244140625,1212.5999755859375,1212.5999755859375,209
2018-08-09,1214.5,1215.300048828125,1211.5999755859375,1211.9000244140625,1211.9000244140625,44
2018-08-10,1212.5,1216.4000244140625,1205.5999755859375,1211.0999755859375,1211.0999755859375,75
2018-08-13,1207.0,1207.4000244140625,1191.300048828125,1191.300048828125,1191.300048828125,78
2018-08-14,1193.0999755859375,1197.5,1192.800048828125,1193.0,1193.0,92
2018-08-15,1187.800048828125,1188.0999755859375,1174.5999755859375,1177.5,1177.5,71
2018-08-16,1173.199951171875,1180.199951171875,1161.4000244140625,1176.199951171875,1176.199951171875,123
2018-08-17,1174.699951171875,1181.199951171875,1174.699951171875,1176.5,1176.5,66
2018-08-20,1184.800048828125,1190.0,1184.4000244140625,1186.800048828125,1186.800048828125,68
2018-08-21,1189.800048828125,1192.5999755859375,1189.800048828125,1192.5999755859375,1192.5999755859375,22
2018-08-22,1194.699951171875,1196.300048828125,1194.699951171875,1196.300048828125,1196.300048828125,17
2018-08-23,1189.300048828125,1190.300048828125,1184.9000244140625,1187.0,1187.0,95
2018-08-24,1185.300048828125,1208.0,1185.300048828125,1206.300048828125,1206.300048828125,12
2018-08-27,1210.300048828125,1211.4000244140625,1205.199951171875,1209.0,1209.0,154
2018-08-28,1209.699951171875,1217.0,1202.300048828125,1207.4000244140625,1207.4000244140625,136
2018-08-29,1205.199951171875,1205.199951171875,1202.4000244140625,1204.5,1204.5,817
2018-08-30,1205.4000244140625,1205.5999755859375,1196.0,1197.699951171875,1197.699951171875,493
2018-08-31,1207.0999755859375,1208.199951171875,1199.0999755859375,1200.300048828125,1200.300048828125,191
2018-09-04,1193.800048828125,1193.800048828125,1189.9000244140625,1192.699951171875,1192.699951171875,26
2018-09-05,1192.5,1196.0,1192.5,1194.9000244140625,1194.9000244140625,21
2018-09-06,1202.0,1202.0,1197.9000244140625,1197.9000244140625,1197.9000244140625,7
2018-09-07,1198.300048828125,1198.300048828125,1193.0999755859375,1193.5999755859375,1193.5999755859375,29
2018-09-10,1193.0,1193.0,1193.0,1193.0,1193.0,11
2018-09-11,1190.4000244140625,1196.300048828125,1190.4000244140625,1195.4000244140625,1195.4000244140625,21
2018-09-12,1205.0,1205.0,1204.699951171875,1204.699951171875,1204.699951171875,37
2018-09-13,1203.4000244140625,1203.4000244140625,1200.0,1202.0,1202.0,22
2018-09-14,1195.0,1195.0,1195.0,1195.0,1195.0,1
2018-09-17,1199.699951171875,1199.699951171875,1199.699951171875,1199.699951171875,1199.699951171875,0
2018-09-18,1198.699951171875,1198.699951171875,1196.800048828125,1196.800048828125,1196.800048828125,2
2018-09-19,1202.199951171875,1202.199951171875,1202.199951171875,1202.199951171875,1202.199951171875,0
2018-09-20,1206.199951171875,1206.199951171875,1206.199951171875,1206.199951171875,1206.199951171875,0
2018-09-21,1196.199951171875,1196.199951171875,1196.199951171875,1196.199951171875,1196.199951171875,0
2018-09-24,1199.300048828125,1199.300048828125,1199.300048828125,1199.300048828125,1199.300048828125,0
2018-09-25,1202.0999755859375,1202.800048828125,1200.0,1200.0,1200.0,21
2018-09-26,1194.0,1194.0,1194.0,1194.0,1194.0,17857
2018-09-27,1194.5999755859375,1197.300048828125,1180.5,1182.300048828125,1182.300048828125,4947
2018-09-28,1181.699951171875,1191.9000244140625,1180.0,1191.5,1191.5,404
2018-10-01,1191.5999755859375,1191.5999755859375,1185.800048828125,1187.0999755859375,1187.0999755859375,180
2018-10-02,1193.0,1206.0,1190.300048828125,1202.4000244140625,1202.4000244140625,451
2018-10-03,1202.5999755859375,1202.5999755859375,1196.5999755859375,1198.300048828125,1198.300048828125,76
2018-10-04,1199.300048828125,1204.5999755859375,1197.199951171875,1197.199951171875,1197.199951171875,496
2018-10-05,1197.0999755859375,1205.300048828125,1196.9000244140625,1201.199951171875,1201.199951171875,34
